#Frame          Trop2     Nanobody
    3046       3.8511       2.6070
    3047       3.7034       2.4639
    3048       3.9679       2.6828
    3049       3.8267       2.4747
    3050       4.0616       2.6239
    3051       3.7915       2.5196
    3052       3.7555       2.4511
    3053       3.8104       2.5137
    3054       3.9393       2.6788
    3055       3.9343       2.5831
    3056       4.0247       2.5935
    3057       3.9453       2.5976
    3058       4.1096       2.7574
    3059       3.9205       2.6684
    3060       3.8440       2.7375
    3061       3.7573       2.5912
    3062       3.8652       2.7018
    3063       3.8999       2.8641
    3064       3.7599       2.7249
    3065       3.8945       2.6922
    3066       3.8117       2.6504
    3067       3.8328       2.5903
    3068       3.8345       2.6220
    3069       4.1487       2.6126
    3070       4.0272       2.6257
    3071       4.0572       2.6054
    3072       4.0388       2.5959
    3073       3.9048       2.5659
    3074       3.6875       2.8603
    3075       3.9492       2.7344
    3076       3.8524       2.6691
    3077       3.7643       2.7932
    3078       3.9998       2.5740
    3079       3.9142       2.5532
    3080       3.8575       2.6789
    3081       3.8378       2.7117
    3082       3.9382       2.7096
    3083       3.9132       2.6761
    3084       3.8656       2.5575
    3085       3.8218       2.5708
    3086       4.0315       2.5431
    3087       4.0196       2.5587
    3088       3.7902       2.5952
    3089       3.8469       2.7068
    3090       3.8566       2.7354
    3091       3.8904       2.5565
    3092       3.8156       2.6358
    3093       3.9340       2.5125
    3094       3.9064       2.5459
    3095       3.8921       2.6208
    3096       3.9590       2.5952
    3097       4.0110       2.6566
    3098       3.9987       2.7836
    3099       3.9286       2.9928
    3100       4.0484       2.5686
    3101       3.8584       2.6563
    3102       3.9602       2.5710
    3103       4.1553       2.7283
    3104       3.9424       2.6252
    3105       3.9988       2.7786
    3106       3.8675       2.8184
    3107       3.8858       2.7954
    3108       4.0878       2.6083
    3109       4.0764       2.8303
    3110       4.1296       2.6583
    3111       4.1761       2.6519
    3112       4.1347       2.7140
    3113       4.2436       2.7721
    3114       4.2047       2.7602
    3115       4.2011       2.7114
    3116       4.1434       2.7684
    3117       3.9138       2.6428
    3118       4.0854       2.8089
    3119       3.9932       2.5930
    3120       4.0128       2.7026
    3121       4.0240       2.6167
    3122       3.9661       2.7083
    3123       3.8241       2.8695
    3124       4.0535       2.8726
    3125       3.8301       3.0165
    3126       4.0769       2.9252
    3127       4.0685       2.7811
    3128       4.0931       2.9653
    3129       4.1744       2.9837
    3130       4.0043       2.8553
    3131       4.1010       2.9909
    3132       3.9422       2.9857
    3133       3.9688       2.9174
    3134       3.9141       3.0439
    3135       4.1096       3.1393
    3136       4.1999       2.9505
    3137       4.2669       3.0677
    3138       4.0139       3.1909
    3139       3.9635       3.0422
    3140       4.0541       2.9931
    3141       3.9040       2.9946
    3142       4.0569       3.1027
    3143       3.9925       3.0810
    3144       3.8428       3.0772
    3145       3.9656       3.0609
    3146       4.0844       3.0868
    3147       3.9661       3.0812
    3148       4.1514       3.0120
    3149       4.1685       2.8585
    3150       4.0399       3.0309
    3151       4.1058       2.8437
    3152       4.1625       3.0325
    3153       4.1953       2.9144
    3154       3.8549       2.8912
    3155       3.9752       2.8465
    3156       3.9038       2.6368
    3157       3.7658       2.8639
    3158       3.9999       2.9153
    3159       3.8831       2.7748
    3160       3.9859       3.0819
    3161       3.9314       2.9666
    3162       3.7436       2.8457
    3163       3.6999       2.9426
    3164       3.7086       2.9935
    3165       3.7219       2.9997
    3166       3.9610       2.9469
    3167       3.9718       3.0021
    3168       4.0009       3.0193
    3169       4.0261       3.0184
    3170       4.0130       2.9824
    3171       4.1153       2.9720
    3172       3.9594       3.1597
    3173       4.0242       2.9633
    3174       3.8728       3.1902
    3175       3.9502       2.9951
    3176       3.9730       3.0559
    3177       4.0260       2.9769
    3178       3.9790       2.8987
    3179       4.1406       3.0018
    3180       4.1239       3.0198
    3181       3.8337       2.8642
    3182       3.8235       2.9448
    3183       4.0797       3.0100
    3184       3.9035       3.0530
    3185       3.9168       3.0251
    3186       3.9961       3.0803
    3187       3.9508       2.8023
    3188       4.0695       2.8533
    3189       4.0536       2.8927
    3190       3.9561       3.0940
    3191       3.9460       3.1933
    3192       3.9084       2.8977
    3193       3.8726       2.8736
    3194       3.9523       3.2532
    3195       3.9405       3.1186
    3196       3.8006       3.1055
    3197       4.0031       3.0484
    3198       4.1291       3.1989
    3199       4.0071       3.0625
    3200       4.0134       3.2721
    3201       3.9652       3.1723
    3202       3.9330       3.2622
    3203       3.9605       2.9721
    3204       4.0413       2.8997
    3205       3.9418       3.0616
    3206       4.0214       3.0539
    3207       3.9618       2.9236
    3208       3.9044       2.8734
    3209       4.0387       2.9651
    3210       3.9540       2.9642
    3211       4.0211       2.9260
    3212       3.8724       3.0299
    3213       3.9884       2.9950
    3214       3.9839       3.0411
    3215       4.0531       3.0382
    3216       3.8289       2.9402
    3217       4.0126       2.9554
    3218       4.0584       2.9295
    3219       3.9623       3.0650
    3220       3.8577       2.8323
    3221       3.9127       2.8028
    3222       3.8211       2.8831
    3223       3.8803       2.9341
    3224       4.1268       2.9804
    3225       4.1605       2.8564
    3226       3.9988       2.8796
    3227       3.8535       3.0779
    3228       4.0887       3.0395
    3229       3.9311       2.8672
    3230       4.1274       3.0275
    3231       3.8970       2.8636
    3232       4.1541       2.8643
    3233       4.1717       2.8106
    3234       4.2693       2.8096
    3235       4.3346       2.7478
    3236       4.2076       2.8384
    3237       4.1741       2.8506
    3238       4.1268       2.9030
    3239       3.9974       2.7726
    3240       4.0585       2.9174
    3241       4.1411       2.7122
    3242       4.2401       2.7422
    3243       4.1233       2.8227
    3244       4.3250       2.7116
    3245       4.1829       2.8840
    3246       4.2163       2.8394
    3247       4.2010       2.8074
    3248       3.8710       2.8297
    3249       3.8733       2.9657
    3250       3.9412       2.9401
    3251       3.8768       2.9131
    3252       3.7685       2.9002
    3253       3.7875       2.8569
    3254       3.8413       2.9251
    3255       3.8349       2.8517
    3256       3.8843       2.7891
    3257       3.9665       2.9797
    3258       4.0512       2.6474
    3259       3.8949       2.6525
    3260       3.8858       2.7941
    3261       3.9532       2.7917
    3262       4.0725       2.7336
    3263       3.9986       2.7979
    3264       4.1683       2.6886
    3265       4.0279       2.6840
    3266       4.1206       2.7421
    3267       3.9142       2.7721
    3268       4.0922       2.6812
    3269       3.8736       2.7677
    3270       3.9758       2.8384
    3271       3.9973       2.8694
    3272       3.9012       2.7985
    3273       3.8596       2.8983
    3274       3.9476       2.6656
    3275       4.0299       2.8371
    3276       4.0602       2.7659
    3277       4.0071       2.7388
    3278       3.9695       2.7276
    3279       4.2819       2.7073
    3280       4.0791       2.6752
    3281       4.0628       2.7892
    3282       4.0884       2.4708
    3283       3.8696       2.6573
    3284       3.9438       2.5749
    3285       3.8152       2.6889
    3286       3.8987       2.8195
    3287       4.0415       2.5483
    3288       4.1026       2.5342
    3289       4.0221       2.6361
    3290       4.0088       2.6357
    3291       3.8742       2.5687
    3292       3.9424       2.6602
    3293       4.0303       2.6848
    3294       4.0824       2.6760
    3295       4.0721       2.5573
    3296       3.8553       2.6702
    3297       3.9747       2.5242
    3298       3.9361       2.4974
    3299       3.7812       2.6573
    3300       3.8509       2.5437
    3301       3.9462       2.4308
    3302       4.0914       2.5970
    3303       3.9824       2.5495
    3304       3.9103       2.5067
    3305       4.0352       2.5283
    3306       3.9740       2.4004
    3307       3.9784       2.4660
    3308       3.9702       2.5975
    3309       3.9966       2.6024
    3310       3.8839       2.6722
    3311       3.9051       2.5463
    3312       4.2337       2.5599
    3313       3.9905       2.6814
    3314       4.0642       2.7084
    3315       3.8994       2.5094
    3316       3.8969       2.6182
    3317       4.1013       2.5294
    3318       4.0060       2.5759
    3319       4.0551       2.5353
    3320       4.0187       2.6790
    3321       4.0203       2.5778
    3322       3.7550       2.6461
    3323       4.0490       2.6663
    3324       3.8950       2.5134
    3325       3.9092       2.5782
    3326       4.0194       2.4112
    3327       3.9464       2.5714
    3328       3.9731       2.3436
    3329       3.9840       2.5437
    3330       4.0182       2.4495
    3331       3.9935       2.5898
    3332       3.9353       2.4759
    3333       3.7160       2.6292
    3334       3.9969       2.6080
    3335       4.0870       2.5965
    3336       3.8159       2.4722
    3337       3.7724       2.5174
    3338       3.7785       2.5096
    3339       4.1267       2.4167
    3340       3.9108       2.7565
    3341       3.9177       2.4940
    3342       4.2754       2.6657
    3343       4.0297       2.6493
    3344       3.8219       2.5562
    3345       3.7942       2.6711
    3346       3.9421       2.5267
    3347       3.9120       2.6022
    3348       3.8431       2.5658
    3349       3.9545       2.5974
    3350       3.8537       2.4403
    3351       3.9180       2.6121
    3352       3.8967       2.5894
    3353       3.8874       2.6738
    3354       3.9593       2.4841
    3355       3.6972       2.5571
    3356       3.6628       2.6669
    3357       3.7839       2.5651
    3358       3.8428       2.5397
    3359       3.6829       2.5884
    3360       3.8147       2.4738
    3361       3.7637       2.5969
    3362       3.4960       2.5298
    3363       4.0311       2.7775
    3364       3.9553       2.6504
    3365       4.0089       2.5310
    3366       3.9471       2.6809
    3367       3.9860       2.5493
    3368       3.8394       2.5219
    3369       3.8026       2.6740
    3370       3.8769       2.5495
    3371       3.8112       2.5108
    3372       3.7252       2.6240
    3373       3.7357       2.5608
    3374       3.8813       2.6429
    3375       3.7988       2.4960
    3376       3.7189       2.7746
    3377       3.7577       2.5991
    3378       3.7708       2.6614
    3379       3.7009       2.6766
    3380       3.5467       2.6163
    3381       3.5098       2.6859
    3382       3.5862       2.5838
    3383       3.8111       2.6704
    3384       3.7600       2.6722
    3385       3.6616       2.7753
    3386       3.7915       2.7089
    3387       3.6724       2.5968
    3388       3.6515       2.6819
    3389       3.6392       2.6790
    3390       3.7277       2.6848
    3391       3.6183       2.6061
    3392       3.6723       2.5953
    3393       3.7310       2.5586
    3394       3.7436       2.5722
    3395       3.5486       2.5726
    3396       3.6112       2.6803
    3397       3.6941       2.5809
    3398       3.8893       2.5302
    3399       3.6682       2.6216
    3400       3.4366       2.6442
    3401       3.8097       2.4818
    3402       3.6378       2.4916
    3403       3.6588       2.4857
    3404       3.5385       2.4342
    3405       3.7060       2.6377
    3406       3.6091       2.5540
    3407       3.6402       2.5423
    3408       3.5193       2.6120
    3409       3.7525       2.5503
    3410       3.9368       2.5221
    3411       3.8369       2.5598
    3412       3.8113       2.6901
    3413       3.8119       2.6342
    3414       3.6907       2.7495
    3415       3.5584       2.6113
    3416       3.6314       2.6244
    3417       3.6942       2.6951
    3418       3.6788       2.4332
    3419       3.7233       2.6024
    3420       3.7102       2.5631
    3421       3.5975       2.5016
    3422       3.5480       2.5015
    3423       3.6384       2.4409
    3424       3.6695       2.4733
    3425       3.7161       2.5656
    3426       3.5920       2.4960
    3427       3.8308       2.4872
    3428       3.8108       2.7178
    3429       3.6422       2.5325
    3430       3.6843       2.3966
    3431       3.7597       2.3328
    3432       3.6939       2.5234
    3433       3.7653       2.5676
    3434       3.7367       2.5860
    3435       3.7455       2.5208
    3436       3.5808       2.6006
    3437       3.5477       2.5089
    3438       3.7027       2.5832
    3439       3.5822       2.4713
    3440       3.8251       2.4751
    3441       3.8086       2.5098
    3442       3.5925       2.4737
    3443       3.5180       2.5397
    3444       3.5688       2.5896
    3445       3.8393       2.5103
    3446       3.9630       2.5586
    3447       3.8352       2.3617
    3448       3.7058       2.4347
    3449       3.7501       2.3914
    3450       3.7574       2.3316
    3451       3.9293       2.2999
    3452       3.8474       2.2092
    3453       3.8600       2.3860
    3454       4.0495       2.4118
    3455       3.8616       2.5362
    3456       3.7326       2.5514
    3457       3.8118       2.4757
    3458       4.1900       2.3989
    3459       3.8895       2.4439
    3460       3.7261       2.4840
    3461       3.8555       2.3968
    3462       3.6227       2.5030
    3463       3.7453       2.3902
    3464       3.7465       2.4682
    3465       3.7450       2.4522
    3466       3.6183       2.4308
    3467       3.8252       2.5361
    3468       3.6872       2.5639
    3469       3.7226       2.6509
    3470       3.4997       2.2998
    3471       3.6167       2.4708
    3472       3.8599       2.7372
    3473       3.5530       2.6577
    3474       3.4930       2.6007
    3475       3.5297       2.6681
    3476       3.6217       2.5503
    3477       3.5166       2.4815
    3478       3.6365       2.5364
    3479       3.7979       2.5190
    3480       3.7447       2.4798
    3481       3.7400       2.3464
    3482       3.9312       2.3487
    3483       3.5821       2.6323
    3484       3.7300       2.3519
    3485       3.5772       2.3910
    3486       3.8035       2.2683
    3487       3.7909       2.4233
    3488       4.1040       2.2960
    3489       4.1079       2.3605
    3490       4.2313       2.3507
    3491       4.1981       2.4100
    3492       4.0704       2.5058
    3493       4.0900       2.4511
    3494       4.0921       2.2803
    3495       4.0975       2.3552
    3496       4.0690       2.4145
    3497       4.1555       2.2534
    3498       4.0806       2.4444
    3499       4.2361       2.3897
    3500       4.1285       2.3858
    3501       4.1045       2.4479
    3502       4.1401       2.5017
    3503       4.1266       2.5203
    3504       3.9925       2.3864
    3505       4.0005       2.4468
    3506       4.1990       2.5914
    3507       4.2254       2.4206
    3508       4.1047       2.6291
    3509       4.2749       2.5193
    3510       4.1711       2.4723
    3511       4.1962       2.5574
    3512       3.9540       2.4973
    3513       4.1526       2.3298
    3514       4.1236       2.6234
    3515       4.0926       2.3524
    3516       4.0190       2.4160
    3517       4.2457       2.3125
    3518       4.1225       2.3124
    3519       4.1939       2.3749
    3520       4.1166       2.4800
    3521       4.0379       2.2473
    3522       4.0654       2.3180
    3523       4.1836       2.3238
    3524       3.9731       2.1833
    3525       3.9495       2.2362
    3526       3.9707       2.2564
    3527       3.7673       2.3896
    3528       3.7388       2.5447
    3529       3.6759       2.3695
    3530       3.6296       2.4927
    3531       3.7267       2.5322
    3532       3.6937       2.1402
    3533       3.6977       2.2577
    3534       3.6218       2.2788
    3535       3.6101       2.5134
    3536       3.8041       2.5256
    3537       3.7169       2.3431
    3538       3.6262       2.5595
    3539       3.6822       2.3303
    3540       3.7435       2.4018
    3541       3.8176       2.4145
    3542       3.8404       2.3508
    3543       3.9272       2.4045
    3544       4.0422       2.4003
    3545       3.8029       2.3525
    3546       4.0457       2.3418
    3547       3.7777       2.2400
    3548       4.1467       2.3305
    3549       3.9865       2.3636
    3550       3.8912       2.2805
    3551       3.5644       2.2803
    3552       3.5747       2.2875
    3553       3.7969       2.2000
    3554       3.7983       2.4771
    3555       3.8755       2.3403
    3556       3.8136       2.3447
    3557       3.9333       2.2763
    3558       3.9113       2.3354
    3559       3.6114       2.4100
    3560       3.7042       2.3574
    3561       3.5903       2.3545
    3562       3.6412       2.5589
    3563       3.5280       2.5159
    3564       3.7845       2.3576
    3565       3.6027       2.3011
    3566       3.5830       2.3429
    3567       3.4093       2.2928
    3568       3.6662       2.2377
    3569       3.6045       2.2092
    3570       3.6774       2.3059
    3571       3.4758       2.2387
    3572       3.4255       2.2700
    3573       3.3514       2.3233
    3574       3.7792       2.3835
    3575       3.5793       2.3942
    3576       3.4705       2.2954
    3577       3.4140       2.3087
    3578       3.4178       2.4349
    3579       3.4249       2.3154
    3580       3.4723       2.4612
    3581       3.4577       2.3853
    3582       3.2943       2.3602
    3583       3.2313       2.3574
    3584       3.4263       2.4765
    3585       3.4661       2.5124
    3586       3.4170       2.3548
    3587       3.2924       2.3201
    3588       3.2011       2.3749
    3589       3.2125       2.2043
    3590       3.3121       2.1286
    3591       3.3464       2.2468
    3592       3.2589       2.1625
    3593       3.2584       2.3850
    3594       3.2756       2.3785
    3595       3.3618       2.3834
    3596       3.4447       2.4681
    3597       3.3941       2.3116
    3598       3.4305       2.2896
    3599       3.4195       2.2837
    3600       3.3741       2.5003
    3601       3.3744       2.1839
    3602       3.3366       2.2147
    3603       3.4820       2.3319
    3604       3.4814       2.4425
    3605       3.5061       2.2247
    3606       3.3661       2.4277
    3607       3.3692       2.3720
    3608       3.3286       2.3269
    3609       3.4114       2.3583
    3610       3.3556       2.5243
    3611       3.5077       2.2565
    3612       3.5782       2.3677
    3613       3.3849       2.3748
    3614       3.6535       2.3773
    3615       3.6754       2.3540
    3616       3.7501       2.2644
    3617       3.6753       2.3089
    3618       3.7614       2.3822
    3619       3.7016       2.3566
    3620       3.6302       2.4596
    3621       3.6836       2.3364
    3622       3.5504       2.0914
    3623       3.5866       2.3498
    3624       3.7379       2.3553
    3625       3.6352       2.2184
    3626       3.4871       2.2164
    3627       3.5680       2.0883
    3628       3.4807       2.2814
    3629       3.3662       2.1303
    3630       3.4387       2.1741
    3631       3.3626       2.2386
    3632       3.4763       2.2070
    3633       3.5346       2.3642
    3634       3.4964       2.4825
    3635       3.5635       2.3682
    3636       3.2910       2.3382
    3637       3.6447       2.4234
    3638       3.5178       2.4098
    3639       3.4942       2.3993
    3640       3.4489       2.2059
    3641       3.6870       2.3827
    3642       3.5013       2.2758
    3643       3.6187       2.2528
    3644       3.5962       2.2625
    3645       3.5231       2.2425
    3646       3.3644       2.2562
    3647       3.5881       2.3145
    3648       3.5668       2.2949
    3649       3.4916       2.3412
    3650       3.5966       2.3509
    3651       3.6095       2.3546
    3652       3.6029       2.3932
    3653       3.8583       2.2479
    3654       3.6281       2.2834
    3655       3.7589       2.2270
    3656       3.7687       2.4253
    3657       3.8130       2.4592
    3658       3.8767       2.3003
    3659       3.8468       2.3835
    3660       3.8118       2.3210
    3661       3.8721       2.2947
    3662       3.7180       2.2857
    3663       3.8347       2.3799
    3664       3.6765       2.2585
    3665       3.8036       2.2758
    3666       3.6855       2.4599
    3667       3.8203       2.3377
    3668       3.8948       2.3025
    3669       3.8080       2.3025
    3670       3.7906       2.3869
    3671       3.6811       2.3578
    3672       3.6343       2.3449
    3673       3.6314       2.2788
    3674       3.8929       2.3164
    3675       3.9098       2.4764
    3676       3.8532       2.3617
    3677       3.9487       2.2708
    3678       3.7629       2.3175
    3679       3.8845       2.3748
    3680       3.8959       2.4321
    3681       3.8547       2.3285
    3682       3.9023       2.4025
    3683       3.8207       2.4495
    3684       3.6752       2.2219
    3685       3.8236       2.1498
    3686       3.8410       2.3091
    3687       3.6906       2.3072
    3688       3.7257       2.1869
    3689       3.6121       2.3395
    3690       3.6949       2.3832
    3691       3.9468       2.2491
    3692       3.9121       2.5822
    3693       3.7939       2.2670
    3694       3.8899       2.2588
    3695       4.0268       2.2974
    3696       3.7747       2.4651
    3697       3.7741       2.3535
    3698       3.8381       2.6579
    3699       3.7795       2.3708
    3700       3.9921       2.3220
    3701       3.9481       2.3666
    3702       3.8109       2.3923
    3703       3.6616       2.5367
    3704       3.6711       2.5264
    3705       3.8051       2.4915
    3706       3.6488       2.4645
    3707       3.7364       2.3914
    3708       3.7977       2.4073
    3709       3.7681       2.3627
    3710       3.5708       2.3107
    3711       3.7733       2.4775
    3712       3.8487       2.4513
    3713       3.7507       2.5823
    3714       3.9314       2.3571
    3715       3.8245       2.3473
    3716       3.7702       2.5863
    3717       3.8949       2.4691
    3718       3.9063       2.5559
    3719       3.8949       2.6905
    3720       3.8935       2.7236
    3721       3.8971       2.6219
    3722       3.6693       2.5572
    3723       3.8383       2.6621
    3724       3.8474       2.6012
    3725       4.1176       2.6403
    3726       4.0478       2.6579
    3727       3.9711       2.7110
    3728       3.9180       2.5693
    3729       3.7154       2.5806
    3730       3.6952       2.5847
    3731       3.6606       2.4627
    3732       3.6984       2.4799
    3733       3.5067       2.4441
    3734       3.6090       2.5012
    3735       3.7686       2.6413
    3736       3.6039       2.5445
    3737       3.6469       2.5902
    3738       3.7180       2.5716
    3739       3.8689       2.4521
    3740       3.7993       2.4997
    3741       3.7048       2.4073
    3742       3.6939       2.5119
    3743       3.6531       2.5425
    3744       3.9207       2.4286
    3745       3.7975       2.6368
    3746       3.7507       2.5979
    3747       3.7553       2.5350
    3748       4.0579       2.4222
    3749       3.9330       2.4276
    3750       3.7816       2.2533
    3751       3.8695       2.3357
    3752       3.9052       2.2272
    3753       3.6933       2.3217
    3754       3.7532       2.2853
    3755       4.0203       2.3921
    3756       3.9357       2.4017
    3757       3.8501       2.5188
    3758       3.8689       2.3153
    3759       3.8283       2.4308
    3760       3.5651       2.3862
    3761       3.6925       2.2545
    3762       3.7448       2.3663
    3763       3.7061       2.3405
    3764       3.8280       2.4239
    3765       3.8793       2.3989
    3766       4.0037       2.4211
    3767       3.9457       2.3042
    3768       3.9511       2.2054
    3769       4.0036       2.4217
    3770       3.9881       2.4266
    3771       3.9494       2.4049
    3772       3.7804       2.4921
    3773       3.7796       2.4972
    3774       3.7650       2.6491
    3775       3.9067       2.4726
    3776       3.5785       2.6873
    3777       4.0661       2.6380
    3778       3.9376       2.4545
    3779       4.0361       2.4885
    3780       3.9489       2.3559
    3781       4.1817       2.5441
    3782       3.9223       2.6762
    3783       3.9450       2.4409
    3784       3.7250       2.5114
    3785       3.7378       2.5675
    3786       3.6991       2.5373
    3787       3.6951       2.5811
    3788       3.8497       2.4571
    3789       3.9632       2.3727
    3790       3.6105       2.4479
    3791       3.6476       2.3651
    3792       3.6233       2.4498
    3793       3.6870       2.4376
    3794       3.6176       2.4859
    3795       3.6469       2.4847
    3796       3.4923       2.3368
    3797       3.8338       2.4921
    3798       3.7429       2.6558
    3799       3.9259       2.2700
    3800       3.6756       2.2546
    3801       3.8139       2.5123
    3802       3.8603       2.5411
    3803       3.7285       2.5050
    3804       3.7412       2.4321
    3805       3.9103       2.6020
    3806       3.6210       2.5050
    3807       3.6104       2.6465
    3808       3.6800       2.5317
    3809       3.8462       2.6381
    3810       3.7763       2.6358
    3811       3.6738       2.5475
    3812       3.8487       2.5185
    3813       3.8329       2.4030
    3814       3.6832       2.5573
    3815       3.9077       2.5382
    3816       3.5991       2.6023
    3817       3.7585       2.4697
    3818       3.7084       2.5170
    3819       3.6438       2.4774
    3820       3.7347       2.4364
    3821       3.7918       2.5242
    3822       3.8332       2.4085
    3823       3.7697       2.4594
    3824       3.8815       2.5211
    3825       3.8532       2.5814
    3826       3.6928       2.5784
    3827       3.6753       2.4599
    3828       3.7508       2.5819
    3829       3.7785       2.4586
    3830       3.8006       2.4356
    3831       3.7397       2.5349
    3832       3.6570       2.5023
    3833       3.8038       2.6180
    3834       3.6780       2.6755
    3835       3.7602       2.3972
    3836       3.6876       2.5571
    3837       3.6977       2.7161
    3838       3.8054       2.6372
    3839       3.7940       2.5283
    3840       3.7633       2.6389
    3841       4.1316       2.7441
    3842       4.0256       2.6504
    3843       3.8904       2.6154
    3844       3.9703       2.6243
    3845       3.7678       2.7447
    3846       3.9886       2.7370
    3847       3.8759       2.7788
    3848       3.9261       2.6574
    3849       3.8013       2.6696
    3850       3.6836       2.5785
    3851       3.8290       2.7039
    3852       4.0044       2.6409
    3853       3.7039       2.6406
    3854       3.8522       2.8232
    3855       4.0511       2.5503
    3856       4.0200       2.6382
    3857       3.8387       2.5824
    3858       3.8324       2.7453
    3859       3.8655       2.6421
    3860       3.9156       2.5964
    3861       3.8416       2.5095
    3862       3.8587       2.6433
    3863       3.7427       2.6321
    3864       3.9546       2.7497
    3865       3.8794       2.6123
    3866       3.8705       2.5960
    3867       3.8265       2.6654
    3868       3.7875       2.7010
    3869       3.8690       2.5270
    3870       3.7792       2.4055
    3871       3.7218       2.4900
    3872       3.8368       2.5752
    3873       3.7699       2.5594
    3874       3.9996       2.5079
    3875       3.8325       2.5217
    3876       3.7527       2.4421
    3877       3.7014       2.4136
    3878       3.7996       2.6248
    3879       3.7823       2.4903
    3880       3.7479       2.5694
    3881       3.7815       2.4879
    3882       3.9758       2.7052
    3883       3.8336       2.4398
    3884       4.0666       2.4432
    3885       3.9735       2.4856
    3886       3.8100       2.5316
    3887       3.7751       2.5675
    3888       3.9018       2.3553
    3889       3.6216       2.3656
    3890       3.8416       2.5467
    3891       3.8049       2.4111
    3892       3.8212       2.4707
    3893       3.7574       2.5458
    3894       3.8698       2.5424
    3895       3.8663       2.4876
    3896       3.9042       2.4543
    3897       3.9075       2.6545
    3898       3.9503       2.7372
    3899       3.7702       2.4689
    3900       4.1828       2.7091
    3901       4.4284       2.6148
    3902       4.1871       2.4411
    3903       4.2566       2.6780
    3904       4.1941       2.5037
    3905       4.2440       2.4956
    3906       4.0685       2.5970
    3907       3.8217       2.6153
    3908       3.8022       2.5978
    3909       3.9599       2.6878
    3910       3.7986       2.6858
    3911       3.9546       2.5376
    3912       4.0157       2.4328
    3913       3.9423       2.5529
    3914       3.6586       2.5174
    3915       3.9460       2.4485
    3916       3.9885       2.4544
    3917       3.8890       2.3729
    3918       4.0656       2.5910
    3919       4.0838       2.4034
    3920       3.7253       2.4032
    3921       3.9104       2.5667
    3922       3.9150       2.5982
    3923       4.0695       2.4707
    3924       4.0878       2.4910
    3925       4.0321       2.5522
    3926       3.9836       2.5108
    3927       3.8073       2.5534
    3928       3.8205       2.5598
    3929       3.9080       2.5020
    3930       4.0326       2.5601
    3931       3.9825       2.6706
    3932       3.9040       2.4878
    3933       3.9261       2.5291
    3934       3.9015       2.4363
    3935       3.9600       2.5379
    3936       3.8967       2.5294
    3937       3.9456       2.6332
    3938       3.9776       2.6655
    3939       3.8248       2.6413
    3940       3.9961       2.6527
    3941       4.2237       2.6627
    3942       3.9568       2.6241
    3943       3.6492       2.5758
    3944       3.8509       2.6932
    3945       3.7932       2.6781
    3946       3.8106       2.7192
    3947       3.8704       2.6228
    3948       3.8151       2.7208
    3949       3.7142       2.7189
    3950       3.8739       2.6562
    3951       3.8978       2.6041
    3952       3.9837       2.7112
    3953       3.8469       2.8206
    3954       3.9346       2.7517
    3955       3.9564       2.6061
    3956       3.9192       2.7024
    3957       3.9696       2.8227
    3958       3.8830       2.5548
    3959       3.7937       2.5383
    3960       3.7690       2.5544
    3961       3.9169       2.6267
    3962       3.7505       2.7403
    3963       3.9295       2.7729
    3964       4.0021       2.7682
    3965       3.9481       2.6610
    3966       4.0374       2.7459
    3967       4.2421       2.7198
    3968       4.2494       2.7706
    3969       3.9101       2.7860
    3970       3.7397       2.6740
    3971       3.9061       2.7159
    3972       4.0787       2.7397
    3973       3.8796       2.7908
    3974       3.8928       2.6681
    3975       3.8922       2.7470
    3976       3.8413       2.6443
    3977       3.9627       2.6851
    3978       3.9570       2.6846
    3979       3.9639       2.5533
    3980       4.0770       2.6610
    3981       3.9589       2.6698
    3982       3.9390       2.6312
    3983       4.0476       2.6171
    3984       3.9326       2.6713
    3985       4.0337       2.7573
    3986       3.9289       2.6970
    3987       3.7946       2.8256
    3988       3.9562       2.7422
    3989       3.7403       2.6364
    3990       3.8450       2.6625
    3991       3.8663       2.5912
    3992       3.9409       2.7471
    3993       4.0029       2.6878
    3994       3.9465       2.6309
    3995       4.0986       2.6159
    3996       3.9624       2.5892
    3997       3.9364       2.4504
    3998       3.8451       2.2427
    3999       3.8731       2.6263
    4000       4.0278       2.4898
    4001       3.8747       2.4571
    4002       3.8549       2.5735
    4003       3.9198       2.4843
    4004       4.0819       2.5785
    4005       3.9874       2.3811
    4006       4.0066       2.5296
    4007       3.8251       2.5827
    4008       3.9115       2.5052
    4009       4.1133       2.4760
    4010       3.9083       2.8032
    4011       4.0737       2.5549
    4012       4.0158       2.4903
    4013       4.1495       2.5095
    4014       3.9134       2.6973
    4015       3.7851       2.6112
    4016       3.6976       2.6061
    4017       3.6807       2.6249
    4018       3.7056       2.7447
    4019       3.8393       2.6198
    4020       3.9813       2.4704
    4021       3.9242       2.5172
    4022       3.6612       2.5911
    4023       3.7190       2.7088
    4024       3.8248       2.5705
    4025       3.9400       2.4835
    4026       3.8241       2.7213
    4027       3.7359       2.6364
    4028       3.7846       2.6208
    4029       3.9167       2.5566
    4030       3.8304       2.5275
    4031       3.8319       2.5300
    4032       3.7212       2.6281
    4033       3.7261       2.4834
    4034       3.8225       2.4607
    4035       3.5325       2.6363
    4036       3.8296       2.5111
    4037       3.7959       2.5900
    4038       3.9143       2.4441
    4039       3.8763       2.5972
    4040       3.9009       2.4710
    4041       3.7335       2.6645
    4042       3.6955       2.6126
    4043       3.9074       2.5696
