#Frame          Trop2     Nanobody
    3066       4.0413       1.6804
    3067       4.1733       1.6950
    3068       4.3464       1.7222
    3069       4.1182       1.5072
    3070       4.0175       1.6844
    3071       4.0223       1.6214
    3072       4.1402       1.5999
    3073       4.0217       1.6124
    3074       4.0378       1.6239
    3075       4.2737       1.5841
    3076       4.1102       1.5705
    3077       4.2667       1.6311
    3078       4.3508       1.6568
    3079       3.9482       1.5679
    3080       4.0241       1.6624
    3081       4.0733       1.6019
    3082       4.1530       1.3947
    3083       4.1062       1.4687
    3084       4.1242       1.5257
    3085       4.2978       1.6374
    3086       4.2352       1.4739
    3087       4.1137       1.6519
    3088       4.2600       1.5328
    3089       4.2171       1.5872
    3090       4.2722       1.4952
    3091       4.1378       1.5326
    3092       4.1420       1.5890
    3093       4.3558       1.6571
    3094       4.5158       1.6808
    3095       4.3054       1.5371
    3096       4.1960       1.5490
    3097       4.1515       1.5648
    3098       3.9559       1.5084
    3099       4.0275       1.5228
    3100       3.9792       1.5751
    3101       3.9981       1.6309
    3102       3.8274       1.4720
    3103       3.9741       1.4267
    3104       3.9906       1.5199
    3105       4.3339       1.5118
    3106       4.1799       1.5310
    3107       4.0557       1.6535
    3108       4.0472       1.5442
    3109       4.0834       1.5586
    3110       4.2543       1.5827
    3111       4.1722       1.5966
    3112       4.0756       1.6772
    3113       4.0114       1.5886
    3114       4.1794       1.7476
    3115       4.0412       1.6765
    3116       4.0890       1.6733
    3117       3.8908       1.7033
    3118       3.9848       1.7318
    3119       4.0471       1.6538
    3120       4.0164       1.5841
    3121       4.1398       1.6525
    3122       4.1114       1.5382
    3123       4.0472       1.5417
    3124       4.0941       1.6202
    3125       4.0781       1.6480
    3126       4.0300       1.5789
    3127       4.0720       1.6161
    3128       4.0901       1.5615
    3129       4.1883       1.4659
    3130       4.2498       1.5277
    3131       4.0544       1.5240
    3132       3.9660       1.6085
    3133       4.0424       1.6689
    3134       4.0285       1.7146
    3135       3.9152       1.5412
    3136       3.9781       1.5674
    3137       4.0206       1.7379
    3138       4.0231       1.5716
    3139       4.0895       1.6535
    3140       3.9522       1.5863
    3141       3.9905       1.5684
    3142       3.9501       1.7047
    3143       4.0449       1.6088
    3144       4.0847       1.5476
    3145       4.2274       1.5953
    3146       3.9919       1.5933
    3147       3.9869       1.4559
    3148       4.1167       1.6056
    3149       3.9294       1.5145
    3150       4.0899       1.5564
    3151       3.9478       1.6091
    3152       3.9402       1.4566
    3153       3.8203       1.5029
    3154       3.8303       1.4290
    3155       3.8892       1.3776
    3156       3.9503       1.4151
    3157       3.9265       1.3991
    3158       3.8992       1.4834
    3159       3.9485       1.4596
    3160       4.0323       1.4712
    3161       3.9372       1.4557
    3162       3.9901       1.3742
    3163       4.0599       1.3956
    3164       4.0863       1.6304
    3165       4.0858       1.5100
    3166       3.9655       1.4029
    3167       4.0436       1.3913
    3168       3.9626       1.3953
    3169       4.1529       1.4472
    3170       4.0548       1.5114
    3171       4.0656       1.4592
    3172       3.9865       1.5218
    3173       3.9958       1.4568
    3174       3.8647       1.4231
    3175       4.0266       1.4708
    3176       4.0182       1.4391
    3177       4.2114       1.5647
    3178       4.0495       1.4336
    3179       4.0781       1.4699
    3180       4.0981       1.3958
    3181       3.9938       1.4854
    3182       3.9829       1.6438
    3183       4.2384       1.4667
    3184       4.1768       1.3497
    3185       4.1131       1.5419
    3186       4.0704       1.4411
    3187       4.1199       1.4379
    3188       3.9867       1.4288
    3189       4.0995       1.4799
    3190       4.1763       1.5673
    3191       4.0900       1.4702
    3192       4.0049       1.5850
    3193       4.0457       1.5576
    3194       3.9238       1.4484
    3195       3.9133       1.5425
    3196       3.9823       1.5871
    3197       3.9208       1.6226
    3198       3.9385       1.6495
    3199       3.9463       1.5482
    3200       3.8748       1.4375
    3201       3.9134       1.5277
    3202       4.1088       1.5421
    3203       3.8861       1.4164
    3204       3.7549       1.4382
    3205       3.7817       1.3929
    3206       3.7471       1.4580
    3207       3.7981       1.6127
    3208       3.7837       1.4760
    3209       3.8237       1.4288
    3210       3.7727       1.6066
    3211       3.9277       1.4775
    3212       3.9668       1.4745
    3213       4.0534       1.3677
    3214       3.9130       1.4745
    3215       4.0229       1.4465
    3216       3.9124       1.4224
    3217       4.0212       1.5561
    3218       3.9477       1.5026
    3219       3.9368       1.4975
    3220       4.0321       1.4890
    3221       3.7945       1.5249
    3222       3.9985       1.5628
    3223       3.9783       1.5422
    3224       3.9394       1.3918
    3225       3.9409       1.4547
    3226       3.9541       1.4132
    3227       3.8473       1.5083
    3228       3.8107       1.4289
    3229       3.9294       1.5283
    3230       3.8116       1.4586
    3231       3.8068       1.5464
    3232       3.8488       1.5109
    3233       3.6390       1.5064
    3234       3.8697       1.4140
    3235       4.0017       1.5037
    3236       3.6835       1.4496
    3237       3.7032       1.6816
    3238       3.7944       1.5748
    3239       3.8250       1.5675
    3240       4.0054       1.4274
    3241       3.8979       1.4618
    3242       3.7389       1.4968
    3243       3.7859       1.5132
    3244       3.8896       1.4819
    3245       3.8474       1.5338
    3246       3.9558       1.5459
    3247       3.7843       1.6555
    3248       3.8738       1.5594
    3249       3.8612       1.4526
    3250       3.6792       1.5600
    3251       3.8087       1.4299
    3252       3.8364       1.6836
    3253       3.8859       1.4794
    3254       3.9927       1.5211
    3255       3.7866       1.4730
    3256       4.0134       1.5357
    3257       3.8874       1.4619
    3258       3.7735       1.3640
    3259       3.9103       1.4305
    3260       3.8521       1.5252
    3261       3.8697       1.4145
    3262       3.8980       1.3918
    3263       3.6065       1.4384
    3264       3.8136       1.3974
    3265       3.6609       1.3730
    3266       3.8094       1.3642
    3267       4.0276       1.3924
    3268       4.0203       1.5112
    3269       3.8976       1.6495
    3270       4.1274       1.5446
    3271       3.8736       1.6431
    3272       3.7622       1.5649
    3273       3.8758       1.5771
    3274       4.0973       1.5289
    3275       4.1153       1.4942
    3276       4.0231       1.4479
    3277       3.8959       1.4802
    3278       3.8705       1.5101
    3279       3.9205       1.4496
    3280       3.8600       1.4792
    3281       3.8963       1.4550
    3282       4.0955       1.5344
    3283       3.9385       1.6585
    3284       3.8994       1.4617
    3285       3.8212       1.5032
    3286       3.9335       1.4780
    3287       4.0252       1.4312
    3288       3.9956       1.3980
    3289       3.8988       1.4694
    3290       4.0511       1.4923
    3291       3.8588       1.4850
    3292       3.8685       1.5618
    3293       3.8132       1.5321
    3294       3.9988       1.4629
    3295       3.9859       1.5073
    3296       3.9582       1.4833
    3297       3.9494       1.4372
    3298       3.8919       1.7214
    3299       3.9116       1.5567
    3300       3.9079       1.5059
    3301       3.8596       1.4471
    3302       3.9031       1.5731
    3303       3.7978       1.4074
    3304       3.9012       1.4646
    3305       3.7986       1.6096
    3306       3.7863       1.4909
    3307       3.7179       1.5442
    3308       3.9129       1.5046
    3309       3.9131       1.4439
    3310       3.9224       1.5072
    3311       4.0851       1.4687
    3312       3.9109       1.4824
    3313       3.8844       1.5168
    3314       3.9827       1.4994
    3315       4.0203       1.5356
    3316       3.9276       1.4948
    3317       3.8448       1.5219
    3318       3.9478       1.4565
    3319       3.9711       1.5201
    3320       3.8667       1.5198
    3321       3.9073       1.4338
    3322       3.7964       1.5751
    3323       4.0135       1.5515
    3324       3.9063       1.6588
    3325       3.8416       1.6439
    3326       3.7903       1.4745
    3327       3.9946       1.4279
    3328       4.0836       1.4814
    3329       4.0671       1.4527
    3330       3.9367       1.6092
    3331       3.8109       1.5906
    3332       3.8517       1.6007
    3333       3.9538       1.4634
    3334       3.9733       1.6007
    3335       4.0352       1.4080
    3336       4.1087       1.5045
    3337       3.9801       1.4415
    3338       3.9451       1.4704
    3339       3.9886       1.4695
    3340       4.1080       1.5864
    3341       4.1719       1.3987
    3342       4.1691       1.4360
    3343       3.9070       1.4663
    3344       3.8540       1.6512
    3345       3.6776       1.5860
    3346       3.7719       1.5645
    3347       3.9737       1.5279
    3348       3.9626       1.5172
    3349       3.9159       1.6004
    3350       3.8579       1.5388
    3351       4.0762       1.5803
    3352       3.9638       1.6351
    3353       3.8093       1.6248
    3354       3.9121       1.6250
    3355       3.8741       1.5575
    3356       3.8184       1.5305
    3357       3.8875       1.4610
    3358       3.8567       1.6906
    3359       4.1173       1.5433
    3360       3.9107       1.6264
    3361       3.8975       1.4914
    3362       3.8034       1.7237
    3363       3.8944       1.6628
    3364       3.8497       1.5564
    3365       4.0548       1.6403
    3366       3.8525       1.6706
    3367       3.8810       1.5248
    3368       4.1091       1.6017
    3369       4.1115       1.4783
    3370       3.9785       1.5060
    3371       3.9115       1.5724
    3372       3.9250       1.4612
    3373       4.0157       1.3158
    3374       4.3001       1.4812
    3375       4.2283       1.5214
    3376       4.1725       1.5202
    3377       3.9473       1.4239
    3378       4.1020       1.3934
    3379       4.1519       1.5573
    3380       3.8775       1.5127
    3381       3.9324       1.4932
    3382       3.9357       1.4631
    3383       3.8109       1.4767
    3384       3.9422       1.4696
    3385       3.8715       1.5079
    3386       3.8335       1.5047
    3387       3.7857       1.5069
    3388       3.8161       1.5336
    3389       3.8201       1.4382
    3390       3.7771       1.4803
    3391       3.9714       1.4534
    3392       3.8710       1.4656
    3393       3.9038       1.4438
    3394       3.8006       1.4956
    3395       3.9177       1.4481
    3396       3.7423       1.4738
    3397       3.8234       1.4785
    3398       3.7995       1.5041
    3399       3.7596       1.3439
    3400       4.0955       1.3845
    3401       4.0888       1.4568
    3402       4.0153       1.5022
    3403       3.8160       1.6140
    3404       3.9091       1.4835
    3405       3.8596       1.6428
    3406       4.0225       1.5907
    3407       3.8849       1.5954
    3408       3.8325       1.4860
    3409       3.8980       1.6112
    3410       3.9156       1.5551
    3411       3.8069       1.6009
    3412       3.5828       1.4786
    3413       3.7483       1.5267
    3414       3.5801       1.4669
    3415       3.7390       1.3889
    3416       3.8031       1.4358
    3417       3.8793       1.4440
    3418       3.7695       1.6560
    3419       3.7850       1.6216
    3420       3.8342       1.5413
    3421       3.8221       1.5586
    3422       3.7878       1.3976
    3423       3.7237       1.4722
    3424       3.7439       1.4666
    3425       3.7270       1.4055
    3426       3.7020       1.4730
    3427       3.4281       1.4038
    3428       3.5870       1.5093
    3429       3.6494       1.4351
    3430       3.8133       1.3876
    3431       3.8244       1.3545
    3432       3.6707       1.4064
    3433       3.7780       1.4679
    3434       3.7284       1.5436
    3435       3.6291       1.5871
    3436       3.6823       1.3711
    3437       3.7242       1.5667
    3438       3.8506       1.4012
    3439       3.7657       1.4464
    3440       3.9252       1.4182
    3441       3.5758       1.4607
    3442       3.6987       1.5129
    3443       3.6753       1.5432
    3444       3.8443       1.5085
    3445       3.6925       1.4613
    3446       3.9405       1.4851
    3447       3.8842       1.4710
    3448       3.8875       1.3103
    3449       3.9093       1.4902
    3450       3.7627       1.5090
    3451       3.6510       1.5815
    3452       3.8002       1.4865
    3453       3.8501       1.5016
    3454       3.8708       1.4811
    3455       3.8315       1.3941
    3456       3.8893       1.5056
    3457       3.9164       1.4659
    3458       3.8503       1.4211
    3459       3.8821       1.4013
    3460       3.8141       1.4380
    3461       3.9215       1.4991
    3462       3.9090       1.5040
    3463       3.8648       1.5523
    3464       3.7039       1.5396
    3465       3.7760       1.4355
    3466       3.7819       1.4381
    3467       3.6976       1.4844
    3468       3.8405       1.4626
    3469       3.8285       1.5325
    3470       3.8525       1.4296
    3471       3.6565       1.4100
    3472       3.7160       1.4152
    3473       3.8481       1.4469
    3474       3.6003       1.4817
    3475       3.7800       1.4574
    3476       3.9100       1.5418
    3477       3.6683       1.4244
    3478       3.8585       1.5132
    3479       3.5959       1.2837
    3480       3.7621       1.2975
    3481       3.7742       1.3424
    3482       3.7335       1.4764
    3483       3.7263       1.4142
    3484       3.6797       1.3856
    3485       3.7242       1.5884
    3486       3.6342       1.4926
    3487       3.6115       1.3556
    3488       3.6616       1.3938
    3489       3.7237       1.3668
    3490       3.8315       1.3968
    3491       3.8349       1.3943
    3492       3.8335       1.4174
    3493       3.6725       1.5019
    3494       3.6873       1.4289
    3495       3.6293       1.5778
    3496       3.6993       1.5541
    3497       3.6506       1.5017
    3498       3.5994       1.4218
    3499       3.5910       1.3883
    3500       3.7614       1.3373
    3501       3.7131       1.4043
    3502       3.6820       1.3543
    3503       3.5914       1.4155
    3504       3.7429       1.4383
    3505       3.6012       1.4142
    3506       3.8212       1.3867
    3507       3.6424       1.4346
    3508       3.8633       1.3884
    3509       3.6082       1.4897
    3510       3.7961       1.4082
    3511       3.6681       1.3937
    3512       3.6226       1.3559
    3513       3.7064       1.3524
    3514       3.8339       1.3511
    3515       3.8878       1.3839
    3516       3.7141       1.3721
    3517       3.8670       1.5131
    3518       3.8629       1.3753
    3519       3.7372       1.5246
    3520       3.8766       1.5029
    3521       3.7392       1.4400
    3522       3.7559       1.4599
    3523       3.5775       1.3628
    3524       3.7214       1.4225
    3525       3.6466       1.5697
    3526       3.5979       1.6287
    3527       3.4892       1.5131
    3528       3.6641       1.4320
    3529       3.6102       1.5485
    3530       3.5794       1.5866
    3531       3.6067       1.5472
    3532       3.7347       1.5307
    3533       3.7702       1.5407
    3534       3.5655       1.4385
    3535       3.6266       1.5820
    3536       3.5910       1.5653
    3537       3.5308       1.7532
    3538       3.5718       1.7014
    3539       3.6490       1.5386
    3540       3.5942       1.5309
    3541       3.5170       1.5820
    3542       3.4119       1.3632
    3543       3.6918       1.3321
    3544       3.5544       1.5164
    3545       3.4466       1.5262
    3546       3.3875       1.5991
    3547       3.3868       1.4919
    3548       3.2596       1.4761
    3549       3.3336       1.5455
    3550       3.3649       1.5713
    3551       3.4746       1.5371
    3552       3.4994       1.4989
    3553       3.5251       1.4587
    3554       3.5198       1.6031
    3555       3.5381       1.5790
    3556       3.4750       1.4547
    3557       3.3270       1.5823
    3558       3.5016       1.7325
    3559       3.4570       1.6923
    3560       3.4937       1.5441
    3561       3.4935       1.4733
    3562       3.5326       1.4662
    3563       3.6780       1.4650
    3564       3.5655       1.5575
    3565       3.7600       1.4669
    3566       3.6066       1.5910
    3567       3.7105       1.5276
    3568       3.6143       1.4994
    3569       3.6071       1.4918
    3570       3.6536       1.5209
    3571       3.4917       1.5432
    3572       3.6191       1.5051
    3573       3.7545       1.5399
    3574       3.6157       1.7472
    3575       3.6948       1.5494
    3576       3.5870       1.5675
    3577       3.6585       1.6317
    3578       3.5120       1.4941
    3579       3.4616       1.3960
    3580       3.7033       1.5098
    3581       3.5914       1.4613
    3582       3.6680       1.4987
    3583       3.6784       1.4744
    3584       3.6701       1.6044
    3585       3.7527       1.5573
    3586       3.5904       1.5108
    3587       3.5181       1.4933
    3588       3.5597       1.5098
    3589       3.6811       1.4154
    3590       3.6012       1.4014
    3591       3.6536       1.3983
    3592       3.5692       1.3627
    3593       3.5948       1.4056
    3594       3.7654       1.3628
    3595       3.6795       1.4005
    3596       3.4949       1.4117
    3597       3.5255       1.3851
    3598       3.7074       1.5325
    3599       3.6321       1.4345
    3600       3.7676       1.4158
    3601       3.8042       1.4141
    3602       3.8255       1.4947
    3603       3.9090       1.4203
    3604       4.0101       1.4291
    3605       4.0155       1.5158
    3606       3.7199       1.5403
    3607       3.7934       1.4438
    3608       4.0473       1.4432
    3609       3.8627       1.4072
    3610       3.7051       1.4942
    3611       3.6701       1.3157
    3612       3.9420       1.3788
    3613       4.0292       1.4506
    3614       3.8238       1.4716
    3615       3.7585       1.5880
    3616       3.7450       1.5823
    3617       3.7076       1.5046
    3618       3.7478       1.4790
    3619       3.8198       1.3523
    3620       3.7676       1.4916
    3621       3.7787       1.4399
    3622       3.6128       1.5658
    3623       3.6172       1.3872
    3624       3.7243       1.4403
    3625       3.6674       1.4682
    3626       3.7663       1.3360
    3627       3.7625       1.4308
    3628       3.8921       1.4482
    3629       3.8658       1.5178
    3630       4.0040       1.4478
    3631       3.8436       1.3938
    3632       3.8350       1.3405
    3633       4.0148       1.4425
    3634       3.8633       1.4657
    3635       4.0011       1.3421
    3636       3.9301       1.4414
    3637       4.0635       1.4487
    3638       4.0577       1.4548
    3639       4.1247       1.4270
    3640       4.1905       1.4375
    3641       4.1105       1.3872
    3642       4.2539       1.3260
    3643       4.2591       1.3824
    3644       4.0878       1.6650
    3645       4.3129       1.4197
    3646       4.1258       1.4905
    3647       4.1012       1.3988
    3648       4.1661       1.3377
    3649       4.1520       1.3611
    3650       4.0108       1.2974
    3651       4.1002       1.5056
    3652       3.9024       1.3347
    3653       3.8850       1.3593
    3654       3.8691       1.3343
    3655       3.7559       1.4830
    3656       3.8721       1.2638
    3657       3.9247       1.2784
    3658       3.8220       1.3140
    3659       3.8636       1.3187
    3660       3.9661       1.4114
    3661       3.8842       1.4033
    3662       3.9965       1.4978
    3663       3.9790       1.4776
    3664       3.9100       1.4930
    3665       4.0109       1.4045
    3666       4.0958       1.5885
    3667       4.1408       1.3834
    3668       4.1670       1.4047
    3669       3.9926       1.4428
    3670       4.0226       1.3413
    3671       4.0194       1.4977
    3672       4.1294       1.4265
    3673       3.9871       1.4075
    3674       4.1624       1.4470
    3675       4.1751       1.4260
    3676       4.1305       1.5200
    3677       4.0234       1.5646
    3678       4.0799       1.4984
    3679       3.9799       1.4508
    3680       4.2607       1.4768
    3681       4.1550       1.4417
    3682       3.9659       1.5725
    3683       3.9547       1.4980
    3684       3.9547       1.5321
    3685       4.0589       1.5207
    3686       3.8996       1.5204
    3687       4.0069       1.4617
    3688       4.0797       1.4472
    3689       4.2154       1.4391
    3690       3.9872       1.5180
    3691       4.1751       1.3796
    3692       4.1118       1.5203
    3693       4.1314       1.4677
    3694       4.0062       1.5198
    3695       3.9806       1.3885
    3696       4.1151       1.4603
    3697       3.8587       1.5244
    3698       3.9245       1.4204
    3699       4.0377       1.5103
    3700       4.0406       1.4828
    3701       3.9951       1.5408
    3702       4.0788       1.4350
    3703       4.0712       1.4965
    3704       4.0151       1.5507
    3705       3.9641       1.3757
    3706       3.9306       1.6543
    3707       4.0115       1.4337
    3708       4.1569       1.3592
    3709       4.0363       1.3093
    3710       4.0165       1.3565
    3711       4.0933       1.4891
    3712       3.9854       1.5202
    3713       4.0284       1.5442
    3714       3.9584       1.5607
    3715       4.1145       1.5360
    3716       4.0691       1.4987
    3717       4.1439       1.4823
    3718       3.9308       1.6045
    3719       4.0531       1.3842
    3720       3.9778       1.5417
    3721       4.0685       1.3912
    3722       3.9005       1.5186
    3723       4.0756       1.4527
    3724       4.0646       1.3118
    3725       4.0671       1.3699
    3726       4.1439       1.4133
    3727       3.9255       1.3760
    3728       3.9978       1.3284
    3729       3.9507       1.2855
    3730       4.0904       1.3137
    3731       4.1549       1.3873
    3732       4.0419       1.3787
    3733       4.0756       1.3455
    3734       4.0825       1.4147
    3735       4.1754       1.4608
    3736       4.0566       1.4738
    3737       3.9727       1.5209
    3738       3.9532       1.3395
    3739       4.0294       1.2984
    3740       3.8738       1.5418
    3741       4.0498       1.3966
    3742       4.0353       1.5904
    3743       4.2766       1.3464
    3744       4.0659       1.4991
    3745       4.0344       1.4276
    3746       4.0207       1.4565
    3747       3.9632       1.5044
    3748       4.1239       1.3403
    3749       4.1265       1.4361
    3750       4.0566       1.4553
    3751       4.0878       1.4668
    3752       4.1269       1.3790
    3753       4.1357       1.3631
    3754       4.0328       1.3975
    3755       4.1172       1.5437
    3756       4.1371       1.5774
    3757       4.0942       1.5793
    3758       3.9124       1.5659
    3759       4.0877       1.7479
    3760       4.0668       1.4223
    3761       4.1414       1.5022
    3762       4.0739       1.5333
    3763       4.0498       1.4702
    3764       4.2165       1.4252
    3765       4.2161       1.5700
    3766       4.0459       1.5117
    3767       4.0407       1.6201
    3768       3.9151       1.2891
    3769       4.1564       1.5198
    3770       4.0485       1.4243
    3771       4.1173       1.4008
    3772       4.2009       1.5258
    3773       4.1447       1.4299
    3774       4.0868       1.4109
    3775       3.9944       1.3550
    3776       3.7683       1.4493
    3777       3.9650       1.5171
    3778       3.9860       1.4238
    3779       3.9320       1.4441
    3780       3.9189       1.3986
    3781       3.8524       1.4476
    3782       3.9212       1.4413
    3783       3.9847       1.4779
    3784       3.9231       1.4018
    3785       3.8913       1.4910
    3786       3.9062       1.4931
    3787       3.9904       1.3990
    3788       4.0317       1.5501
    3789       4.0179       1.4860
    3790       3.9580       1.5032
    3791       4.0613       1.4732
    3792       3.8381       1.3758
    3793       3.9734       1.4395
    3794       3.8512       1.4339
    3795       3.8344       1.5012
    3796       3.9498       1.4798
    3797       3.9470       1.5342
    3798       3.8836       1.7187
    3799       4.0478       1.5212
    3800       3.9684       1.6101
    3801       4.0006       1.4440
    3802       3.9515       1.4612
    3803       3.8945       1.4621
    3804       3.8533       1.4851
    3805       3.8970       1.4917
    3806       3.9584       1.5646
    3807       4.0734       1.4555
    3808       4.0772       1.4686
    3809       4.0824       1.5291
    3810       3.9995       1.5518
    3811       3.9811       1.5929
    3812       4.0059       1.4078
    3813       3.9714       1.4336
    3814       4.1424       1.3891
    3815       4.0778       1.5682
    3816       4.0147       1.5223
    3817       3.9946       1.5130
    3818       4.0012       1.5272
    3819       3.9119       1.5059
    3820       3.9725       1.4539
    3821       3.9710       1.5521
    3822       3.9132       1.5128
    3823       3.8546       1.3645
    3824       4.0133       1.3610
    3825       3.7444       1.3931
    3826       4.1376       1.5154
    3827       4.0173       1.3058
    3828       4.0177       1.3074
    3829       3.9117       1.4677
    3830       4.0638       1.4370
    3831       4.0219       1.4962
    3832       3.9365       1.4360
    3833       3.9829       1.3844
    3834       3.9009       1.4570
    3835       3.8659       1.4046
    3836       3.9130       1.4824
    3837       3.7929       1.3534
    3838       3.8952       1.3747
    3839       3.9322       1.5079
    3840       3.9532       1.3838
    3841       3.9824       1.4184
    3842       4.0417       1.5841
    3843       4.0118       1.4345
    3844       3.9938       1.5016
    3845       4.1053       1.6960
    3846       3.9615       1.3510
    3847       3.8909       1.5480
    3848       3.8259       1.5225
    3849       4.0946       1.5786
    3850       4.0005       1.5684
    3851       3.8825       1.4313
    3852       3.8906       1.4167
    3853       4.1964       1.5229
    3854       4.1082       1.4206
    3855       4.1907       1.5024
    3856       4.2886       1.7307
    3857       4.1756       1.6380
    3858       4.1673       1.8866
    3859       4.0562       1.6308
    3860       4.0795       1.8076
    3861       4.2071       1.7460
    3862       4.2240       1.6640
    3863       4.2308       1.5572
    3864       4.0547       1.6388
    3865       4.1185       1.5199
    3866       4.1456       1.5038
    3867       4.1645       1.4824
    3868       4.0921       1.4896
    3869       4.0629       1.6103
    3870       4.0883       1.6108
    3871       4.1289       1.5588
    3872       4.2399       1.5041
    3873       4.3135       1.8007
    3874       4.3652       1.7931
    3875       4.1865       1.5758
    3876       4.0465       1.7187
    3877       4.1986       1.6429
    3878       4.3101       1.5663
    3879       4.3138       1.4298
    3880       4.0823       1.6225
    3881       4.4100       1.6067
    3882       4.0724       1.6134
    3883       4.2620       1.5932
    3884       4.2078       1.5818
    3885       4.0004       1.7944
    3886       4.0050       1.6572
    3887       4.1825       1.7864
    3888       3.9618       1.8340
    3889       4.1643       1.6315
    3890       4.1957       1.7086
    3891       4.1705       1.5293
    3892       4.2186       1.5570
    3893       4.3531       1.6472
    3894       4.2385       1.7071
    3895       4.2448       1.5844
    3896       4.2739       1.6272
    3897       4.2577       1.5993
    3898       4.3809       1.5682
    3899       4.2691       1.7473
    3900       4.2126       1.6451
    3901       4.2154       1.5599
    3902       4.1983       1.6357
    3903       4.1917       1.4887
    3904       4.2549       1.4831
    3905       4.2963       1.3912
    3906       4.1748       1.4531
    3907       4.3014       1.4270
    3908       4.2041       1.5914
    3909       4.0654       1.5312
    3910       4.2118       1.5799
    3911       4.1179       1.5225
    3912       4.2809       1.4419
    3913       4.1656       1.5711
    3914       4.0808       1.6022
    3915       4.2128       1.6043
    3916       4.2176       1.4262
    3917       4.3447       1.5310
    3918       4.2417       1.5475
    3919       4.2274       1.3785
    3920       4.1964       1.4505
    3921       4.1963       1.3665
    3922       4.1624       1.6323
    3923       4.2344       1.5408
    3924       4.3045       1.5731
    3925       4.3148       1.5802
    3926       4.2505       1.5841
    3927       4.1439       1.6074
    3928       4.2233       1.6781
    3929       4.2019       1.6395
    3930       4.3000       1.6079
    3931       4.3850       1.6752
    3932       4.4193       1.7206
    3933       4.4212       1.6979
    3934       4.3487       1.6212
    3935       4.3257       1.7253
    3936       4.5093       1.6452
    3937       4.4049       1.4585
    3938       4.2578       1.4165
    3939       4.5663       1.6330
    3940       4.3206       1.6429
    3941       4.3970       1.4754
    3942       4.4922       1.4022
    3943       4.3257       1.4757
    3944       4.3689       1.5978
    3945       4.3113       1.5487
    3946       4.3478       1.6017
    3947       4.3049       1.5403
    3948       4.4392       1.6352
    3949       4.3548       1.5842
    3950       4.3257       1.6133
    3951       4.4209       1.6527
    3952       4.3930       1.5162
    3953       4.1285       1.5601
    3954       4.3064       1.5315
    3955       4.1918       1.6330
    3956       4.3767       1.5664
    3957       4.1918       1.5373
    3958       4.3380       1.5416
    3959       4.1253       1.6538
    3960       4.2721       1.5601
    3961       4.3817       1.6595
    3962       4.1900       1.5548
    3963       4.2139       1.6543
    3964       4.2491       1.6817
    3965       4.1589       1.5257
    3966       4.1926       1.5999
    3967       4.2721       1.5588
    3968       4.1687       1.6217
    3969       4.1702       1.5533
    3970       4.3077       1.5827
    3971       4.1299       1.9012
    3972       4.1446       1.6012
    3973       4.0890       1.5653
    3974       4.2385       1.5136
    3975       4.2362       1.7003
    3976       4.2504       1.7850
    3977       4.3464       1.8260
    3978       4.4025       1.7487
    3979       4.4219       1.8354
    3980       4.3908       1.7098
    3981       4.4486       1.6152
    3982       4.5257       1.7599
    3983       4.3604       1.6791
    3984       4.4851       1.6411
    3985       4.3653       1.6757
    3986       4.2399       1.6698
    3987       4.2508       1.7737
    3988       4.4349       1.7457
    3989       4.3526       1.8837
    3990       4.2719       1.6584
    3991       4.2887       1.6550
    3992       4.2203       1.6586
    3993       4.3238       1.6432
    3994       4.3219       1.6013
    3995       4.3275       1.5937
    3996       4.2507       1.6028
    3997       4.3535       1.6033
    3998       4.3393       1.6763
    3999       4.4697       1.7853
    4000       4.3672       1.6016
    4001       4.4384       1.6316
    4002       4.4947       1.5359
    4003       4.2274       1.5848
    4004       4.3796       1.6999
    4005       4.4103       1.7336
    4006       4.2505       1.6469
    4007       4.3572       1.5890
    4008       4.4195       1.5439
    4009       4.3959       1.5832
    4010       4.4342       1.6441
    4011       4.3621       1.6856
    4012       4.2887       1.6395
    4013       4.2373       1.6352
    4014       4.2326       1.5118
    4015       4.3610       1.6515
    4016       4.2567       1.5570
    4017       4.3014       1.6139
    4018       4.2385       1.4806
    4019       4.3838       1.5132
    4020       4.3787       1.5166
    4021       4.5010       1.5617
    4022       4.3631       1.5065
    4023       4.3086       1.5107
    4024       4.3410       1.4983
    4025       4.3742       1.5813
    4026       4.3564       1.4825
    4027       4.3922       1.5664
    4028       4.2495       1.8763
    4029       4.4653       1.7814
    4030       4.3759       1.7905
    4031       4.4066       1.6847
    4032       4.4547       1.4551
    4033       4.4024       1.4864
    4034       4.3118       1.7436
    4035       4.2274       1.6523
    4036       4.1710       1.7939
    4037       4.3853       1.8227
    4038       4.2195       1.7904
    4039       4.2165       1.7000
    4040       4.0449       1.7358
    4041       4.1717       1.7499
    4042       4.2996       1.6649
    4043       4.1483       1.5736
    4044       4.1393       1.5595
    4045       4.3226       1.8127
    4046       4.1923       1.6141
    4047       4.2526       1.5073
    4048       4.3158       1.4227
    4049       4.0405       1.6445
    4050       4.1175       1.3730
    4051       4.1949       1.6004
    4052       4.3244       1.4821
    4053       4.2639       1.4143
    4054       4.3647       1.5602
    4055       4.1967       1.5514
    4056       4.2980       1.3361
    4057       4.2947       1.5304
    4058       4.3779       1.3005
    4059       4.2196       1.5930
    4060       4.1703       1.6611
    4061       4.2877       1.6206
    4062       4.2427       1.5383
    4063       4.2241       1.4532
